ProductKey,Target,Model,MAE,RMSE,R2
438,TotalSalesQuantity,Prophet,246.9930391372408,296.457216409008,-585.6967348982649
438,TotalSalesQuantity,LightGBM,8.178746055037767,12.597273649138176,-0.0593579875234848
639,TotalSalesAmount,Prophet,227782.5182887536,277610.9777113965,-1442.6068562761093
639,TotalSalesAmount,LightGBM,5517.895401492104,8219.649538664982,-0.265558620915852
639,TotalSalesQuantity,Prophet,509.1375830649796,620.4100680226966,-1356.4122393678135
639,TotalSalesQuantity,LightGBM,12.658874896390293,19.202524169796785,-0.3003813365323069
25,TotalSalesAmount,Prophet,81713.6654761731,97294.8742629866,-933.3025451355188
25,TotalSalesAmount,LightGBM,2244.189788651349,3342.8920663311146,-0.1029410951560445
25,TotalSalesQuantity,Prophet,457.13938834571616,543.9134002498128,-1005.5706019918856
25,TotalSalesQuantity,LightGBM,12.06303462895985,18.399728895452714,-0.1518808900295023
1903,TotalSalesAmount,Prophet,700873.8914741129,809867.1059561401,-389.42536705781424
1903,TotalSalesAmount,LightGBM,28278.493111225347,44004.05211705495,-0.1526457372586718
1903,TotalSalesQuantity,Prophet,226.2646617855992,261.4112555201215,-386.5878013775565
1903,TotalSalesQuantity,LightGBM,9.263420892848153,14.305025423442071,-0.1606433890238081
1927,TotalSalesAmount,Prophet,719175.2332988065,864563.0454146919,-330.19482570466573
1927,TotalSalesAmount,LightGBM,35585.90009191361,50673.80053733419,-0.1377770302019838
1927,TotalSalesQuantity,Prophet,236.7009636152528,284.6484563129097,-349.7752131580502
1927,TotalSalesQuantity,LightGBM,11.320771353441684,16.320438800321536,-0.1531210333211272
450,TotalSalesAmount,Prophet,356174.8818905214,429354.7519110473,-1113.7892561103704
450,TotalSalesAmount,LightGBM,9859.59035062737,13052.748182292447,-0.0303010582838925
450,TotalSalesQuantity,Prophet,367.73812525574255,444.11812168552206,-960.7655914233428
450,TotalSalesQuantity,LightGBM,10.666947051120175,14.358834443012128,-0.0053345845541139
917,TotalSalesAmount,Prophet,17673.62385616408,20702.61013355326,-132.99503886691556
917,TotalSalesAmount,LightGBM,1476.2695726326378,1866.6042139641568,-0.0892886928345368
917,TotalSalesQuantity,Prophet,102.93859992098,122.06470058834869,-124.89533938783904
917,TotalSalesQuantity,LightGBM,8.84829401196204,11.37881470603116,-0.094015621427175
600,TotalSalesAmount,Prophet,530750.4418793065,655448.2018777776,-361.196368801909
600,TotalSalesAmount,LightGBM,23358.6026802242,34954.594123053794,-0.0300916494903225
600,TotalSalesQuantity,Prophet,206.24510804957947,254.28006425560628,-308.0559149983775
600,TotalSalesQuantity,LightGBM,9.847303390606204,14.765785722448516,-0.042138783132182
214,TotalSalesAmount,Prophet,300241.8689040879,362186.60117044713,-992.9049145926192
214,TotalSalesAmount,LightGBM,8113.388536503783,12901.542809495451,-0.2611402129804929
214,TotalSalesQuantity,Prophet,547.6498581922775,660.3590171675231,-1101.0023535065843
214,TotalSalesQuantity,LightGBM,14.10223381784682,22.648512802945017,-0.2962885244423003
1126,TotalSalesAmount,Prophet,131804.59894207784,151859.83532122287,-754.6907027712228
1126,TotalSalesAmount,LightGBM,3690.2659074195753,5710.674560626463,-0.0686440022905026
1126,TotalSalesQuantity,Prophet,410.9331384689023,471.72305374502025,-734.0147801213955
1126,TotalSalesQuantity,LightGBM,11.132750636917974,18.38156906295984,-0.1160586817741544
2480,TotalSalesAmount,Prophet,141224.3873303862,167087.8431408844,-767.7445161777082
2480,TotalSalesAmount,LightGBM,3944.034209886575,6880.011122012671,-0.3033786581366628
2480,TotalSalesQuantity,Prophet,401.71814836792345,474.9819218166593,-735.1684726316905
2480,TotalSalesQuantity,LightGBM,11.791677907831644,20.252031239607792,-0.3383208095144767
444,TotalSalesAmount,Prophet,239846.4242180533,282498.3269828357,-516.5954872393376
444,TotalSalesAmount,LightGBM,8770.139347441509,13697.222101221743,-0.21681265195243
444,TotalSalesQuantity,Prophet,264.28240096651723,310.6550246350756,-498.4141531530356
444,TotalSalesQuantity,LightGBM,10.001262093799616,15.433449056501445,-0.2326224305633415
1294,TotalSalesAmount,Prophet,200304.343067846,234330.279015851,-1109.5648200808175
1294,TotalSalesAmount,LightGBM,5264.631532758654,7156.262274940548,-0.0357610866418027
1294,TotalSalesQuantity,Prophet,349.44497462722865,404.5535225519742,-1110.3004702261092
1294,TotalSalesQuantity,LightGBM,9.342612334307706,12.541458293800416,-0.0680106921383407
776,TotalSalesAmount,Prophet,3379.031128937394,4103.514473835604,-87.74735651177556
776,TotalSalesAmount,LightGBM,321.715518712348,481.6165037688828,-0.2224925125902037
776,TotalSalesQuantity,Prophet,155.28594968524973,188.82411860657183,-90.08985317126437
776,TotalSalesQuantity,LightGBM,14.398163160380571,21.944845304768656,-0.2303257599541643
588,TotalSalesAmount,Prophet,383895.9442166392,468044.952467944,-208.07410039258173
588,TotalSalesAmount,LightGBM,26235.637770533325,39342.254279561166,-0.4772145843035966
588,TotalSalesQuantity,Prophet,156.3052361685077,190.89503996433487,-189.6250302834973
588,TotalSalesQuantity,LightGBM,11.1152224299136,16.70016456461733,-0.4589222194795621
738,TotalSalesAmount,Prophet,121721.3363742955,141740.24419946404,-2688.624544610599
738,TotalSalesAmount,LightGBM,2052.40659255962,2814.089465904666,-0.0601836613297002
738,TotalSalesQuantity,Prophet,549.8294570837205,641.6769785993093,-2642.34330915568
738,TotalSalesQuantity,LightGBM,9.317670606094936,12.824159275773892,-0.0557922296448212
107,TotalSalesAmount,Prophet,72526.1558618539,87878.68961778008,-813.7900345739491
107,TotalSalesAmount,LightGBM,2061.6374766933723,3162.811108067254,-0.0554194043995179
107,TotalSalesQuantity,Prophet,548.2831854848251,664.1286198927756,-711.0667820401499
107,TotalSalesQuantity,LightGBM,16.47413741752615,25.652368882631905,-0.0623589649806619
1093,TotalSalesAmount,Prophet,292731.29366036126,354290.6640443491,-1905.912727176801
1093,TotalSalesAmount,LightGBM,6182.399245920178,8485.759232371314,-0.0939382585517973
1093,TotalSalesQuantity,Prophet,498.1922634485149,603.3258895454655,-1554.239722452311
1093,TotalSalesQuantity,LightGBM,11.177739411312718,16.474858949044183,-0.1596764192277546
198,TotalSalesAmount,Prophet,211008.0923142784,260931.32563152377,-563.4419322815816
198,TotalSalesAmount,LightGBM,8263.073773885493,11709.602400265649,-0.1367137838722445
198,TotalSalesQuantity,Prophet,376.91398190051535,465.93376525440885,-563.4559126876392
198,TotalSalesQuantity,LightGBM,14.86926073307565,21.10441863267313,-0.1580530234140191
110,TotalSalesAmount,Prophet,24538.647638000708,30926.595929025043,-216.89673312567325
110,TotalSalesAmount,LightGBM,1654.2146720577675,2293.1300727806124,-0.19796425152879
110,TotalSalesQuantity,Prophet,181.15468325456288,228.9054614136184,-192.62080576962228
110,TotalSalesQuantity,LightGBM,13.524642990848072,18.4878079252792,-0.2630209519806037
1921,TotalSalesAmount,Prophet,488711.7592298888,596253.9752356992,-234.0996866663036
1921,TotalSalesAmount,LightGBM,31159.54634847057,41884.92878077821,-0.160125673876289
1921,TotalSalesQuantity,Prophet,175.89113784268966,211.75833117714896,-273.0868552830894
1921,TotalSalesQuantity,LightGBM,9.94494714386014,13.666058878205002,-0.1415469330237293
2483,TotalSalesAmount,Prophet,177308.62044860862,204644.1921673012,-1804.356670168604
2483,TotalSalesAmount,LightGBM,3291.697675755012,5021.696830827076,-0.0870891151761166
2483,TotalSalesQuantity,Prophet,526.4168024027468,607.6227960113583,-1769.8681680980274
2483,TotalSalesQuantity,LightGBM,10.066662534893506,16.173357185570126,-0.2546380942430202
108,TotalSalesAmount,Prophet,21120.2524018962,28408.37386159953,-133.43324510839375
108,TotalSalesAmount,LightGBM,1687.3421293627805,2492.444916679795,-0.0348206130054598
108,TotalSalesQuantity,Prophet,170.32920787205563,226.12611038228565,-128.692226952037
108,TotalSalesQuantity,LightGBM,13.800690109916282,20.19843770641807,-0.0347801311517259
628,TotalSalesAmount,Prophet,142163.8375390242,172213.35325310036,-482.1335946175216
628,TotalSalesAmount,LightGBM,5143.655137649815,8530.683439597822,-0.1854991400532599
628,TotalSalesQuantity,Prophet,321.52792723633394,389.2941906961612,-448.2416962497441
628,TotalSalesQuantity,LightGBM,11.65515884988732,19.95606035344575,-0.1805213068767663
994,TotalSalesAmount,Prophet,130977.24448664894,157327.97977301208,-2107.292113896829
994,TotalSalesAmount,LightGBM,2516.86362325264,3956.268727380618,-0.3331849997933025
994,TotalSalesQuantity,Prophet,755.0219887012698,906.3018710837404,-2051.441618529623
994,TotalSalesQuantity,LightGBM,14.57216819582679,23.14624769401785,-0.338709212085714
1027,TotalSalesAmount,Prophet,120121.23426140958,142975.01239470622,-2163.270510796116
1027,TotalSalesAmount,LightGBM,2401.4570597636803,3156.7009474277925,-0.0550137929135841
1027,TotalSalesQuantity,Prophet,546.7611242412983,649.6641294751249,-2121.1003020636454
1027,TotalSalesQuantity,LightGBM,10.35752941142655,14.537563424214497,-0.0626038265156088
146,TotalSalesAmount,Prophet,1151746.7800228684,1391516.734771398,-813.1322404576154
146,TotalSalesAmount,LightGBM,29786.14449017805,50808.07152918996,-0.0853842333252563
146,TotalSalesQuantity,Prophet,410.2615384096523,495.7884511211096,-770.1297887256636
146,TotalSalesQuantity,LightGBM,10.70802297059035,18.726109090357447,-0.1000939243863259
805,TotalSalesAmount,Prophet,53279.09463799246,61353.62890701973,-1470.0676246338207
805,TotalSalesAmount,LightGBM,1141.0823135894805,1702.3509225773578,-0.1325315464633958
805,TotalSalesQuantity,Prophet,1002.7387723371016,1161.263575876052,-1315.070666136508
805,TotalSalesQuantity,LightGBM,22.419885608839245,34.012708810052466,-0.1290158602499513
109,TotalSalesAmount,Prophet,162723.10340488204,196218.67976537108,-7167.577998812479
109,TotalSalesAmount,LightGBM,1735.0236424245738,2552.996376215977,-0.2135361363104466
109,TotalSalesQuantity,Prophet,1245.7197167913398,1502.099362435116,-6222.369241155799
109,TotalSalesQuantity,LightGBM,13.934842063516342,20.96260225444472,-0.2120446911163356
1366,TotalSalesAmount,Prophet,13050.958882906622,15489.218265230567,-740.1419948072795
1366,TotalSalesAmount,LightGBM,482.2912366854663,655.8038286657297,-0.3285879783031831
1366,TotalSalesQuantity,Prophet,396.6318512200468,468.72219159515606,-676.5932494183891
1366,TotalSalesQuantity,LightGBM,14.39993979416252,21.37070359831173,-0.4085610701544835
770,TotalSalesAmount,Prophet,64274.95754823396,77402.48057980061,-1499.2061151133196
770,TotalSalesAmount,LightGBM,1454.720604546132,2374.6572163302085,-0.4120270895207807
770,TotalSalesQuantity,Prophet,1286.201438143229,1547.920143081059,-1539.300693560494
770,TotalSalesQuantity,LightGBM,28.96992377291288,47.217999383793554,-0.4332553508017838
106,TotalSalesAmount,Prophet,75923.1547170076,96039.61598923492,-2426.174550368619
106,TotalSalesAmount,LightGBM,1593.8611812838617,2424.126317404341,-0.5463602342598453
106,TotalSalesQuantity,Prophet,618.655728593731,778.0410792109539,-2474.0932628183346
106,TotalSalesQuantity,LightGBM,12.25407333950685,18.759583266876525,-0.4389075321189404
1060,TotalSalesAmount,Prophet,167956.36195937055,203436.06312413592,-570.9179895630963
1060,TotalSalesAmount,LightGBM,6214.729011304518,9256.245145057524,-0.1839887283984718
1060,TotalSalesQuantity,Prophet,243.2446755492868,295.0582116262449,-432.0449077202442
1060,TotalSalesQuantity,LightGBM,10.313972174526944,15.511023022461467,-0.196736148046805
145,TotalSalesAmount,Prophet,434744.12709810334,515380.136374297,-276.3497324345412
145,TotalSalesAmount,LightGBM,26305.971313209324,31511.084543529825,-0.0368098175525128
145,TotalSalesQuantity,Prophet,174.79628790798304,204.6151966805353,-301.2198841939464
145,TotalSalesQuantity,LightGBM,9.599951923037384,11.855595358722557,-0.0145979957589825
44,TotalSalesAmount,Prophet,55171.03550487303,65081.44887202554,-247.7330574088085
44,TotalSalesAmount,LightGBM,3137.255024592349,4949.25073097474,-0.4384606776937167
44,TotalSalesQuantity,Prophet,242.9394795941855,287.0910729652596,-239.12727006276663
44,TotalSalesQuantity,LightGBM,14.078015208573284,22.143492295017086,-0.4285463553766493
825,TotalSalesAmount,Prophet,5170.163220376288,6669.494405859832,-273.89779683563904
825,TotalSalesAmount,LightGBM,315.93216011579176,424.1808053627712,-0.1119556314368108
825,TotalSalesQuantity,Prophet,417.41744303596926,537.3794855997345,-298.89750335808304
825,TotalSalesQuantity,LightGBM,24.1163376034492,31.52293967558628,-0.0319629504382354
760,TotalSalesAmount,Prophet,2945.424311812852,3679.4434029225113,-56.33657390506544
760,TotalSalesAmount,LightGBM,376.5705645370492,533.2123311302571,-0.2041146859824076
760,TotalSalesQuantity,Prophet,232.47361965788,289.75915570964816,-58.95934024281257
760,TotalSalesQuantity,LightGBM,28.625657698618053,41.41228071225181,-0.2247312766701481
42,TotalSalesAmount,Prophet,51053.705372195815,60064.84434532481,-293.82611612961296
42,TotalSalesAmount,LightGBM,3199.960996612098,3918.614334483572,-0.2548455793366386
42,TotalSalesQuantity,Prophet,215.91713699284733,253.36143004835915,-246.54401678150435
42,TotalSalesQuantity,LightGBM,14.4437509864672,17.760521301712835,-0.2164180287326287
2501,TotalSalesAmount,Prophet,641549.8485387617,779195.1303230781,-2500.685355746974
2501,TotalSalesAmount,LightGBM,11426.150189119213,16620.33672239608,-0.1382033599458316
2501,TotalSalesQuantity,Prophet,27365.81707327304,33242.56082111995,-2361.5574032973364
2501,TotalSalesQuantity,LightGBM,497.70812017738353,731.1708351969386,-0.1429602991636651
45,TotalSalesAmount,Prophet,53027.71115753296,61083.38082372735,-279.18723586263246
45,TotalSalesAmount,LightGBM,2511.771864602509,3987.541475306232,-0.1940228579983245
45,TotalSalesQuantity,Prophet,237.6352089109764,273.9225703456375,-274.0685570601526
45,TotalSalesQuantity,LightGBM,11.465770071624204,18.24340084786003,-0.2201041775940349
1548,TotalSalesAmount,Prophet,114388.06011764884,142361.96959300485,-757.7038903372317
1548,TotalSalesAmount,LightGBM,3540.345862385802,5350.622608720147,-0.0717487256679392
1548,TotalSalesQuantity,Prophet,455.53273666062125,567.1057529011158,-772.0332478167455
1548,TotalSalesQuantity,LightGBM,13.80601062396643,21.04038456605711,-0.0640876777269936
475,TotalSalesAmount,Prophet,316905.09805629926,381665.6574410776,-1306.3399160577628
475,TotalSalesAmount,LightGBM,9318.618281542836,12601.090908949594,-0.4250780266431517
475,TotalSalesQuantity,Prophet,380.7774666351723,456.3186767676871,-1143.0749999408536
475,TotalSalesQuantity,LightGBM,12.215509077253651,16.582223991896434,-0.5107881203492173
1496,TotalSalesAmount,Prophet,80760.17656279898,100311.71229319189,-438.63260396050754
1496,TotalSalesAmount,LightGBM,3193.1009400293983,5023.352776091514,-0.1024882321438387
1496,TotalSalesQuantity,Prophet,282.1336759190322,350.0286681007167,-386.035849419894
1496,TotalSalesQuantity,LightGBM,11.993318380249516,18.85866993072203,-0.1234819040811197
1399,TotalSalesAmount,Prophet,29605.55976641726,35418.566806533054,-3958.2609251069375
1399,TotalSalesAmount,LightGBM,415.7765754917351,566.7974909751778,-0.0139300501293366
1399,TotalSalesQuantity,Prophet,867.8609313208374,1038.3770181244806,-3127.80968722054
1399,TotalSalesQuantity,LightGBM,13.61109517427178,18.687204814000307,-0.0133458740948266
2461,TotalSalesAmount,Prophet,53263.62826018204,64333.04396521524,-555.3013226878297
2461,TotalSalesAmount,LightGBM,2257.7375627878287,2740.048446591192,-0.0091561566167306
2461,TotalSalesQuantity,Prophet,265.58439181416145,320.7480491242511,-559.4413057183285
2461,TotalSalesQuantity,LightGBM,11.375924818402709,13.694858743012364,-0.0216854373433683
835,TotalSalesAmount,Prophet,12353.021482642913,15515.071973999531,-86.80020491099398
835,TotalSalesAmount,LightGBM,1320.8540031928069,1779.324722539516,-0.1547776407855223
835,TotalSalesQuantity,Prophet,243.6788752911681,305.8691262960767,-82.91167402038266
835,TotalSalesQuantity,LightGBM,26.23610981956944,35.84201532299804,-0.1522214145067202
557,TotalSalesAmount,Prophet,37179.49154878835,48414.82068017837,-46.56329723417157
557,TotalSalesAmount,LightGBM,6039.615003861351,7854.8868275122895,-0.251973575483309
557,TotalSalesQuantity,Prophet,79.27050625042477,106.82366361916252,-42.87534646062812
557,TotalSalesQuantity,LightGBM,12.06674009061563,17.32235965038004,-0.1537181491114128
1333,TotalSalesAmount,Prophet,20838.217457140665,25532.11361989721,-1950.1669905695423
1333,TotalSalesAmount,LightGBM,437.4738331092139,615.1107815748335,-0.1324722839947885
1333,TotalSalesQuantity,Prophet,664.6533575324161,814.2841660831948,-1931.7616598995512
1333,TotalSalesQuantity,LightGBM,13.568269011950976,19.59717919107638,-0.1194725514427124
2499,TotalSalesAmount,Prophet,313526.56856209814,390162.1048617754,-859.0516388160136
2499,TotalSalesAmount,LightGBM,10221.484266114108,13779.248350334408,-0.0727176147406278
2499,TotalSalesQuantity,Prophet,13948.050791247388,17334.58387145988,-898.8269087852535
2499,TotalSalesQuantity,LightGBM,445.610406461072,593.0251482765094,-0.0531212030372043
841,TotalSalesAmount,Prophet,10164.104859886223,12595.658836689488,-450.7999897819709
841,TotalSalesAmount,LightGBM,421.0000245816517,600.2287962875425,-0.0259781058191861
841,TotalSalesQuantity,Prophet,708.7781657272417,879.5001486542424,-381.2950495625269
841,TotalSalesQuantity,LightGBM,31.46665722261373,45.784050285161065,-0.0359892755190163
2462,TotalSalesAmount,Prophet,64055.04920250305,75937.95538997838,-502.26741013633466
2462,TotalSalesAmount,LightGBM,2787.322930818681,3813.0306118576937,-0.2688830391324412
2462,TotalSalesQuantity,Prophet,304.7072344513517,361.5368627407546,-458.695873485309
2462,TotalSalesQuantity,LightGBM,13.520475483121997,18.800518309470192,-0.2430971764187022
1295,TotalSalesAmount,Prophet,159324.11563894068,195193.0547654906,-508.02406396933145
1295,TotalSalesAmount,LightGBM,5864.053518591388,9778.659398408408,-0.2775215393881163
1295,TotalSalesQuantity,Prophet,288.83356995152985,355.0182969513711,-554.8259353414421
1295,TotalSalesQuantity,LightGBM,10.46666076413358,17.264581358505612,-0.3144662460795333
503,TotalSalesAmount,Prophet,180388.26841368832,222510.55011739075,-327.6928868590697
503,TotalSalesAmount,LightGBM,7607.981120047324,13488.429125519611,-0.2078467621633803
503,TotalSalesQuantity,Prophet,234.8695699545092,289.8038102276025,-357.93907389833134
503,TotalSalesQuantity,LightGBM,9.876648259011567,17.105929350408054,-0.2505639460549966
43,TotalSalesAmount,Prophet,50195.84348501005,61696.2909978222,-269.1365206518222
43,TotalSalesAmount,LightGBM,2827.498190583249,4027.161399873866,-0.1509680294353665
43,TotalSalesQuantity,Prophet,203.6177141067348,250.32209836160888,-204.5842081225415
43,TotalSalesQuantity,LightGBM,12.921025245892176,18.799870150777355,-0.1595809428450418
236,TotalSalesAmount,Prophet,186450.9734656296,213891.40117053327,-365.3026064965569
236,TotalSalesAmount,LightGBM,8623.461444580797,11339.216264910056,-0.0294836051960729
236,TotalSalesQuantity,Prophet,170.6692593258955,196.23641563942112,-342.6987636551537
236,TotalSalesQuantity,LightGBM,8.14442002971119,10.765664993823028,-0.0344285231738681
1486,TotalSalesAmount,Prophet,85418.98911749924,100468.40743275078,-528.1632406003772
1486,TotalSalesAmount,LightGBM,3408.2919294606595,4729.362192297823,-0.1725619080182361
1486,TotalSalesQuantity,Prophet,306.3070555510267,360.09226147566375,-476.05349016582585
1486,TotalSalesQuantity,LightGBM,12.59224297136765,17.592961716756054,-0.1387212263674273
2482,TotalSalesAmount,Prophet,68531.91803261865,80750.52092148244,-565.428914165857
2482,TotalSalesAmount,LightGBM,2602.8949243635698,3533.06096395637,-0.0843188604457902
2482,TotalSalesQuantity,Prophet,197.4400252441553,239.03594726326585,-567.3443560044885
2482,TotalSalesQuantity,LightGBM,7.809126971402545,10.6110008849587,-0.1199478984818351
1290,TotalSalesAmount,Prophet,84678.72675156164,103081.3637453976,-699.7344735943713
1290,TotalSalesAmount,LightGBM,3186.16729386252,4051.505039248884,-0.0824951007917278
1290,TotalSalesQuantity,Prophet,240.58830388739588,293.223228073498,-691.1393845641661
1290,TotalSalesQuantity,LightGBM,9.124464152403196,11.550252160627071,-0.0739393429098425
795,TotalSalesAmount,Prophet,5970.0359025301605,6686.95536921643,-179.10512259171875
795,TotalSalesAmount,LightGBM,356.80414146949505,499.6444227423808,-0.0055213679868495
795,TotalSalesQuantity,Prophet,434.8465237223194,488.7296295049944,-166.03181536239853
795,TotalSalesQuantity,LightGBM,26.57774472359249,37.851165922497565,-0.0018907937342937
2498,TotalSalesAmount,Prophet,92386.39667874084,107925.08054379272,-79.41371195525294
2498,TotalSalesAmount,LightGBM,9842.927323571574,12331.184890100923,-0.049771954387785
2498,TotalSalesQuantity,Prophet,4184.136052996708,4914.284463741216,-86.32283067714783
2498,TotalSalesQuantity,LightGBM,426.0088675273268,541.8931468386136,-0.0617799953468847
834,TotalSalesAmount,Prophet,27256.2141827968,33062.43330104655,-1444.4275305807012
834,TotalSalesAmount,LightGBM,670.8283610848788,999.4342156723066,-0.320794107494297
834,TotalSalesQuantity,Prophet,1185.5258279843567,1436.2307134363073,-1246.3069509099068
834,TotalSalesQuantity,LightGBM,31.08435210259349,46.88714111723962,-0.3293288463707864
461,TotalSalesAmount,Prophet,229005.84863300345,283817.6723200887,-907.1748903033877
461,TotalSalesAmount,LightGBM,7295.149983637835,10214.359875229531,-0.1762860110052306
461,TotalSalesQuantity,Prophet,279.61140822283966,346.91045671388804,-843.6081866898851
461,TotalSalesQuantity,LightGBM,9.09844573679108,12.86768884363254,-0.1620414147047864
2460,TotalSalesAmount,Prophet,74768.27540809082,91492.26717034308,-486.7896488198476
2460,TotalSalesAmount,LightGBM,2787.9594413127447,4815.213189223126,-0.3511228564515458
2460,TotalSalesQuantity,Prophet,368.74597302255467,450.3970553510935,-462.79065125568906
2460,TotalSalesQuantity,LightGBM,14.255475281105582,24.760742449845385,-0.4017101912853367
148,TotalSalesAmount,Prophet,943134.348068631,1160603.9322711988,-1506.8176037611174
148,TotalSalesAmount,LightGBM,27037.582684677527,32351.45633696188,-0.1715704400250872
148,TotalSalesQuantity,Prophet,327.1751138995785,402.55382296100095,-1479.4873907001986
148,TotalSalesQuantity,LightGBM,9.1704391061464,11.093892409327973,-0.1244100053991963
1516,TotalSalesAmount,Prophet,69058.51922817419,82051.91598795343,-220.9800537216203
1516,TotalSalesAmount,LightGBM,3748.404412392104,5550.851522967872,-0.0159111345882834
1516,TotalSalesQuantity,Prophet,231.5233907553068,275.1341394775866,-184.29354314056167
1516,TotalSalesQuantity,LightGBM,13.566669027679902,20.50609720138008,-0.0292890309512945
41,TotalSalesAmount,Prophet,29871.67154859645,33849.537905233614,-72.67170805317168
41,TotalSalesAmount,LightGBM,2935.1732583107814,4422.096442832228,-0.2573369260817806
41,TotalSalesQuantity,Prophet,137.8394840727446,156.25117511323256,-75.3308729850432
41,TotalSalesQuantity,LightGBM,13.59369810987704,19.906537297389228,-0.2389252061039497
804,TotalSalesAmount,Prophet,10710.972606358118,13102.314396304944,-269.6999080612661
804,TotalSalesAmount,LightGBM,559.0536956798371,832.5560902098864,-0.0929972763574968
804,TotalSalesQuantity,Prophet,458.127455214282,561.6409900710753,-233.761139414124
804,TotalSalesQuantity,LightGBM,25.5110693534204,38.58606463051329,-0.108076108311754
1543,TotalSalesAmount,Prophet,88319.23999872085,101386.6688709334,-370.29492462687546
1543,TotalSalesAmount,LightGBM,3440.873986349987,5481.414414875483,-0.0852819482655484
1543,TotalSalesQuantity,Prophet,218.2494278479915,250.6050431820435,-323.0933411354458
1543,TotalSalesQuantity,LightGBM,8.88888888888889,14.646956452906297,-0.1070959850154813
204,TotalSalesAmount,Prophet,215336.19048575888,247841.5121841655,-487.7549855968473
204,TotalSalesAmount,LightGBM,9008.73946921986,13538.17833055692,-0.4583560277923699
204,TotalSalesQuantity,Prophet,190.3830194244588,218.82912901062767,-442.6644938562381
204,TotalSalesQuantity,LightGBM,8.488930299856644,12.737587330854982,-0.5032068963356149
147,TotalSalesAmount,Prophet,700850.2510340174,849126.4382430374,-532.7458148366715
147,TotalSalesAmount,LightGBM,25556.607169889536,41592.33355624761,-0.2806083550287275
147,TotalSalesQuantity,Prophet,252.8878746651637,305.8669099471149,-540.8001205906468
147,TotalSalesQuantity,LightGBM,9.375032976694715,15.107705522725274,-0.3218163765123147
489,TotalSalesAmount,Prophet,111622.14822630092,126615.25592705878,-59.45092060472319
489,TotalSalesAmount,LightGBM,8496.751035176128,16469.3719658686,-0.0227863455177796
489,TotalSalesQuantity,Prophet,139.29157581786936,157.62372158401402,-58.853157033847175
489,TotalSalesQuantity,LightGBM,10.826113428969766,20.661107080590952,-0.028373993837834
1292,TotalSalesAmount,Prophet,171264.83420983233,208334.25443430795,-2143.7705362717124
1292,TotalSalesAmount,LightGBM,3497.039489463604,5214.370737685808,-0.3435792289318913
1292,TotalSalesQuantity,Prophet,463.61121482704095,564.08435149308,-1944.250788225681
1292,TotalSalesQuantity,LightGBM,10.24136788288362,15.043403906175756,-0.3835017999124388
1291,TotalSalesAmount,Prophet,55808.2397325264,67995.53167625886,-174.00170819896485
1291,TotalSalesAmount,LightGBM,3538.143562965314,5446.321659282699,-0.1227630566440987
1291,TotalSalesQuantity,Prophet,160.83192213025998,196.14382347064648,-179.73095632785473
1291,TotalSalesQuantity,LightGBM,9.847110930388686,15.534971182979344,-0.1337157418698784
334,TotalSalesAmount,Prophet,92713.84189020468,113011.74881881988,-64.53077752114693
334,TotalSalesAmount,LightGBM,8184.929661324805,14954.119187503444,-0.1474131036639734
334,TotalSalesQuantity,Prophet,93.50018248091452,114.00488719967996,-58.26216347257414
334,TotalSalesQuantity,LightGBM,8.360207567908597,15.589339860657471,-0.1081180113989761
318,TotalSalesAmount,Prophet,133350.14457919198,152320.65948935543,-170.18863625285056
318,TotalSalesAmount,LightGBM,8524.856760386183,12774.36470288971,-0.2040261831159482
318,TotalSalesQuantity,Prophet,136.2384633048415,155.70076352273816,-160.93859691823607
318,TotalSalesQuantity,LightGBM,9.034095452551332,13.500103953136469,-0.2174275147192272
1476,TotalSalesAmount,Prophet,85237.90927413425,101228.88716095254,-241.15221903248732
1476,TotalSalesAmount,LightGBM,4651.147575746509,7672.953349585024,-0.3912482902232448
1476,TotalSalesQuantity,Prophet,305.48816861298167,364.2765560982748,-230.2437682914964
1476,TotalSalesQuantity,LightGBM,17.655555555555555,29.13817656157181,-0.4795591594969237
220,TotalSalesAmount,Prophet,271550.3562211372,315446.243020705,-393.7881126340665
220,TotalSalesAmount,LightGBM,11053.169249154444,16658.26513171774,-0.100963417649188
220,TotalSalesQuantity,Prophet,248.609456436456,288.74955830015097,-358.54594390466434
220,TotalSalesQuantity,LightGBM,10.511108881265278,16.674822877360004,-0.1990414471797172
2459,TotalSalesAmount,Prophet,41473.82763178088,50775.71006770265,-173.97094853050632
2459,TotalSalesAmount,LightGBM,2908.047568981028,4045.3446722116537,-0.1106187367030635
2459,TotalSalesQuantity,Prophet,181.4409032717604,222.3743724427743,-136.16694877777587
2459,TotalSalesQuantity,LightGBM,14.380709607365588,20.222795691637053,-0.1343900161409992
2500,TotalSalesAmount,Prophet,199735.1982788981,238531.0754799111,-270.9232641024068
2500,TotalSalesAmount,LightGBM,9471.696506336975,14717.6530695671,-0.0352221478349352
2500,TotalSalesQuantity,Prophet,8889.313093983055,10733.028554297873,-297.42504165775176
2500,TotalSalesQuantity,LightGBM,410.4235240984031,631.1325194627798,-0.0318862124748213
1506,TotalSalesAmount,Prophet,107429.8522022846,131009.1606514413,-610.3585649436889
1506,TotalSalesAmount,LightGBM,3777.346758123026,5786.256487561686,-0.1925814063377708
1506,TotalSalesQuantity,Prophet,373.5723964697731,456.3446259984239,-561.9809799164873
